src_ip,dst_ip,dst_port,proto,service,duration,orig_bytes,resp_bytes,conn_state,label,timestamp,external_connection,traffic_spike,device_name,risk_level
192.168.1.195,185.244.25.235,6667,tcp,,3.151179,0.0,0.0,S0,Malicious,2018-12-21 15:32:11.269998074,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:32:18.501091957,True,False,IoT_Camera_195,RISK
192.168.1.195,89.221.210.188,123,udp,,,,,S0,Benign,2018-12-21 15:31:25.458718061,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,3.149195,0.0,0.0,S0,Malicious,2018-12-21 15:32:21.272006989,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:32:28.501117944,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.094981,0.0,0.0,S0,Malicious,2018-12-21 15:32:41.406227112,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:32:48.581124067,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.092758,0.0,0.0,S0,Malicious,2018-12-21 15:32:51.408252001,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:32:58.581154108,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.008243,48.0,48.0,SF,Benign,2018-12-21 15:32:08.458343983,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,3.080238,0.0,0.0,S0,Malicious,2018-12-21 15:33:04.540735006,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:33:11.701139927,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.016419,60.0,124.0,RSTR,Malicious,2018-12-21 15:33:18.663902998,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.155944,0.0,0.0,S0,Malicious,2018-12-21 15:33:19.665080070,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.019924,75.0,234.0,S3,Malicious,2018-12-21 15:28:25.381946087,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:33:26.900939941,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.150431,0.0,0.0,S0,Malicious,2018-12-21 15:33:29.670620918,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:33:36.900980949,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.110472,0.0,0.0,S0,Malicious,2018-12-21 15:33:43.710568905,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:33:50.900955915,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.107367,75.0,243.0,S3,Malicious,2018-12-21 15:28:56.374425888,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.24033,75.0,243.0,S3,Malicious,2018-12-21 15:28:57.441546917,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,0.909959,75.0,243.0,S3,Malicious,2018-12-21 15:29:08.821790934,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.091405,75.0,243.0,S3,Malicious,2018-12-21 15:29:09.690274000,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.001745,48.0,48.0,SF,Benign,2018-12-21 15:33:16.458168983,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,irc,1.035156,75.0,243.0,S3,Malicious,2018-12-21 15:29:17.787131071,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.0989,75.0,243.0,S3,Malicious,2018-12-21 15:29:13.732706070,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.078647,75.0,243.0,S3,Malicious,2018-12-21 15:29:18.823036909,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.158947,0.0,0.0,S0,Malicious,2018-12-21 15:34:14.141907930,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.082696,75.0,243.0,S3,Malicious,2018-12-21 15:29:19.858942986,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.196845,75.0,243.0,S3,Malicious,2018-12-21 15:29:23.894877911,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.09213,75.0,243.0,S3,Malicious,2018-12-21 15:29:29.079655886,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.078884,75.0,243.0,S3,Malicious,2018-12-21 15:29:28.042748928,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.143203,0.0,0.0,S0,Malicious,2018-12-21 15:34:27.597709894,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.089406,75.0,243.0,S3,Malicious,2018-12-21 15:29:30.132302046,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.090635,75.0,243.0,S3,Malicious,2018-12-21 15:29:34.180982113,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.077132,74.0,242.0,S3,Malicious,2018-12-21 15:29:35.224633932,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.101371,75.0,243.0,S3,Malicious,2018-12-21 15:29:36.260288954,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.225587,75.0,243.0,S3,Malicious,2018-12-21 15:29:37.316184044,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.096652,75.0,243.0,S3,Malicious,2018-12-21 15:29:41.495038033,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.094805,75.0,243.0,S3,Malicious,2018-12-21 15:29:45.546968937,True,False,IoT_Camera_195,RISK
192.168.1.195,81.2.248.189,123,udp,,,,,S0,Benign,2018-12-21 15:33:58.458152056,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,3.095742,0.0,0.0,S0,Malicious,2018-12-21 15:35:02.124962091,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:35:09.300859928,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.065633,75.0,243.0,S3,Malicious,2018-12-21 15:30:14.821691990,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.09023,0.0,0.0,S0,Malicious,2018-12-21 15:35:12.130501985,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,0.919974,75.0,243.0,S3,Malicious,2018-12-21 15:30:23.061465979,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:35:19.300638914,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.001747,48.0,48.0,SF,Benign,2018-12-21 15:34:25.457937002,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,irc,2.105545,74.0,242.0,S3,Malicious,2018-12-21 15:30:23.935962915,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.159194,0.0,0.0,S0,Malicious,2018-12-21 15:35:29.261442899,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.083129,75.0,243.0,S3,Malicious,2018-12-21 15:30:35.988308907,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:35:36.500803947,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.157443,0.0,0.0,S0,Malicious,2018-12-21 15:35:39.263223886,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.184601,75.0,243.0,S3,Malicious,2018-12-21 15:30:47.026732922,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:35:46.500597953,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.082558,75.0,243.0,S3,Malicious,2018-12-21 15:30:51.168858051,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.149959,0.0,0.0,S0,Malicious,2018-12-21 15:35:49.270757914,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:35:56.500631094,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.091479,0.0,0.0,S0,Malicious,2018-12-21 15:36:03.329217911,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:36:10.500616073,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.089481,0.0,0.0,S0,Malicious,2018-12-21 15:36:13.331248045,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:36:20.500657082,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.087497,0.0,0.0,S0,Malicious,2018-12-21 15:36:23.333028078,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.001496,48.0,48.0,SF,Benign,2018-12-21 15:35:34.457973957,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:36:30.500679016,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.085501,0.0,0.0,S0,Malicious,2018-12-21 15:36:33.335059881,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:36:40.500713109,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.083722,0.0,0.0,S0,Malicious,2018-12-21 15:36:43.336858034,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,0.88999,75.0,243.0,S3,Malicious,2018-12-21 15:31:50.421170950,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.120232,0.0,0.0,S0,Malicious,2018-12-21 15:36:51.380244017,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.147951,0.0,0.0,S0,Malicious,2018-12-21 15:36:59.432641029,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:37:06.660532951,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.140739,0.0,0.0,S0,Malicious,2018-12-21 15:37:09.439677000,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:37:16.660546064,True,False,IoT_Camera_195,RISK
192.168.1.195,82.113.53.40,123,udp,,,,,S0,Benign,2018-12-21 15:36:22.457801104,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,irc,4.077413,75.0,243.0,S3,Malicious,2018-12-21 15:32:31.273781061,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.046935,75.0,243.0,S3,Malicious,2018-12-21 15:32:35.310215950,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.093303,75.0,243.0,S3,Malicious,2018-12-21 15:32:39.357650042,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.030456,48.0,48.0,SF,Benign,2018-12-21 15:36:41.457693100,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,irc,1.017671,60.0,124.0,RSTR,Malicious,2018-12-21 15:37:38.801887035,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.09748,0.0,0.0,S0,Malicious,2018-12-21 15:37:39.803066015,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:37:46.980473042,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.095255,0.0,0.0,S0,Malicious,2018-12-21 15:37:49.805099964,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.08088,74.0,242.0,S3,Malicious,2018-12-21 15:33:01.410028934,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:37:56.980513096,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.095126,74.0,242.0,S3,Malicious,2018-12-21 15:33:03.485838890,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.081132,75.0,243.0,S3,Malicious,2018-12-21 15:33:02.449932098,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.088485,0.0,0.0,S0,Malicious,2018-12-21 15:37:59.811882019,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.106725,0.0,0.0,S0,Malicious,2018-12-21 15:38:07.873774052,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.07806,75.0,243.0,S3,Malicious,2018-12-21 15:33:14.543011904,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.051399,75.0,243.0,S3,Malicious,2018-12-21 15:33:16.577095985,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.081881,75.0,243.0,S3,Malicious,2018-12-21 15:33:17.628994942,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:38:15.060419083,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.104734,0.0,0.0,S0,Malicious,2018-12-21 15:38:17.875575066,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:38:25.060467958,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.097498,0.0,0.0,S0,Malicious,2018-12-21 15:38:27.882838964,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:38:35.060488939,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.078416,75.0,243.0,S3,Malicious,2018-12-21 15:33:39.672638893,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.095739,0.0,0.0,S0,Malicious,2018-12-21 15:38:37.884624958,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.001499,48.0,48.0,SF,Benign,2018-12-21 15:37:48.457622051,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:38:45.060281038,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.125224,0.0,0.0,S0,Malicious,2018-12-21 15:38:51.055097103,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.09865,75.0,243.0,S3,Malicious,2018-12-21 15:33:53.712352991,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.07981,75.0,243.0,S3,Malicious,2018-12-21 15:33:57.771024942,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.090555,74.0,242.0,S3,Malicious,2018-12-21 15:33:59.810357094,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:38:58.260231017,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.076919,75.0,243.0,S3,Malicious,2018-12-21 15:34:01.853938103,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.123222,0.0,0.0,S0,Malicious,2018-12-21 15:39:01.057132006,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.241825,75.0,243.0,S3,Malicious,2018-12-21 15:34:05.889130116,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:39:08.260268926,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.10739,75.0,243.0,S3,Malicious,2018-12-21 15:34:10.083498955,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,0.850014,75.0,243.0,S3,Malicious,2018-12-21 15:34:21.380768061,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.140099,75.0,243.0,S3,Malicious,2018-12-21 15:34:22.190804005,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.103978,0.0,0.0,S0,Malicious,2018-12-21 15:39:18.276293993,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.353261,75.0,243.0,S3,Malicious,2018-12-21 15:34:23.287676096,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:39:25.460439920,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.101991,0.0,0.0,S0,Malicious,2018-12-21 15:39:28.278327942,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.076386,75.0,243.0,S3,Malicious,2018-12-21 15:34:35.634363890,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,0.860005,75.0,243.0,S3,Malicious,2018-12-21 15:34:34.820832014,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:39:35.460239887,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.080172,75.0,243.0,S3,Malicious,2018-12-21 15:34:36.670519114,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.08306,75.0,243.0,S3,Malicious,2018-12-21 15:34:40.707710981,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.075323,75.0,243.0,S3,Malicious,2018-12-21 15:34:42.745296001,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.110616,75.0,243.0,S3,Malicious,2018-12-21 15:34:44.780132055,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.117472,0.0,0.0,S0,Malicious,2018-12-21 15:39:40.422888994,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.83924,75.0,243.0,S3,Malicious,2018-12-21 15:34:45.841525078,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.148629,75.0,243.0,S3,Malicious,2018-12-21 15:34:50.632283926,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.101229,0.0,0.0,S0,Malicious,2018-12-21 15:39:48.839082003,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.096139,74.0,242.0,S3,Malicious,2018-12-21 15:34:56.784516096,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.089555,75.0,243.0,S3,Malicious,2018-12-21 15:34:54.741184950,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.212108,48.0,48.0,SF,Benign,2018-12-21 15:38:57.457462072,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:39:56.020235062,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.333288,75.0,243.0,S3,Malicious,2018-12-21 15:34:57.837413073,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.099224,0.0,0.0,S0,Malicious,2018-12-21 15:39:58.841124058,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:40:06.020275116,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.090984,0.0,0.0,S0,Malicious,2018-12-21 15:40:08.849149942,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:40:16.020303965,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.086001,0.0,0.0,S0,Malicious,2018-12-21 15:40:18.854183912,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.078167,75.0,243.0,S3,Malicious,2018-12-21 15:35:22.132520913,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.08131,75.0,243.0,S3,Malicious,2018-12-21 15:35:26.169461012,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.104622,75.0,243.0,S3,Malicious,2018-12-21 15:35:28.206044912,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:40:26.020091057,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.080242,0.0,0.0,S0,Malicious,2018-12-21 15:40:28.859968901,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.110974,0.0,0.0,S0,Malicious,2018-12-21 15:40:36.909121037,True,False,IoT_Camera_195,RISK
192.168.1.195,195.113.144.201,123,udp,,,,,S0,Benign,2018-12-21 15:39:46.457453012,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:40:44.100263119,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.108973,0.0,0.0,S0,Malicious,2018-12-21 15:40:46.911156893,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:40:54.100050926,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.107208,0.0,0.0,S0,Malicious,2018-12-21 15:40:56.912962914,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.098155,75.0,243.0,S3,Malicious,2018-12-21 15:35:59.272547960,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.007743,48.0,48.0,SF,Benign,2018-12-21 15:40:03.457484007,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:41:04.100097895,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.105231,0.0,0.0,S0,Malicious,2018-12-21 15:41:06.914983034,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:41:14.100127935,True,False,IoT_Camera_195,RISK
192.168.1.195,89.221.210.188,123,udp,,,,,S0,Benign,2018-12-21 15:40:25.529624938,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,3.156199,0.0,0.0,S0,Malicious,2018-12-21 15:41:24.063935994,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:41:31.300055981,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.148452,0.0,0.0,S0,Malicious,2018-12-21 15:41:34.071721077,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:41:41.300093889,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,0.919953,75.0,243.0,S3,Malicious,2018-12-21 15:36:50.500519037,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.090237,0.0,0.0,S0,Malicious,2018-12-21 15:41:48.369802952,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,0.89997,75.0,243.0,S3,Malicious,2018-12-21 15:36:58.580643892,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:41:55.539959908,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.088227,0.0,0.0,S0,Malicious,2018-12-21 15:41:58.371865034,True,False,IoT_Camera_195,RISK
192.168.1.195,147.231.100.5,123,udp,,0.001747,48.0,48.0,SF,Benign,2018-12-21 15:41:10.457210064,True,False,IoT_Camera_195,SAFE
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:42:05.539998055,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.158946,0.0,0.0,S0,Malicious,2018-12-21 15:42:08.381125927,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:42:15.620004892,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.098908,75.0,243.0,S3,Malicious,2018-12-21 15:37:19.441457033,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.106667,75.0,243.0,S3,Malicious,2018-12-21 15:37:23.493638039,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.087068,75.0,243.0,S3,Malicious,2018-12-21 15:37:27.553318024,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,1.062148,75.0,243.0,S3,Malicious,2018-12-21 15:37:29.591651917,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,4.106157,75.0,243.0,S3,Malicious,2018-12-21 15:37:30.654303074,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,3.12247,0.0,0.0,S0,Malicious,2018-12-21 15:42:29.537544012,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.094556,75.0,243.0,S3,Malicious,2018-12-21 15:37:34.715972900,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,irc,2.087824,75.0,243.0,S3,Malicious,2018-12-21 15:37:36.762561083,True,False,IoT_Camera_195,RISK
192.168.1.195,185.244.25.235,6667,tcp,,,,,S0,Malicious,2018-12-21 15:42:36.739933014,True,False,IoT_Camera_195,RISK
